"","Sex","Financial_Risk_Willingness","Income_from_Wages","Owns_Treasury_Bond_Funds","Owns_Stocks","Owns_Stock_Funds","Owns_Combination_Funds","TMV_Treasury_Bond_Funds","TMV_Stocks","TMV_Stock_Funds","TMV_Combination_Funds","TMV_Investments","Percent_Treasury_Bond_Funds","Percent_Combination_Funds","Percent_Stock_Funds","Percent_Stocks","Income_Bracket","Risk_Aversion"
"5283","Male",5,92000,"No","Yes","No","No",0,62000,0,0,62000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5284","Male",5,92000,"No","Yes","No","No",0,62000,0,0,62000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5285","Male",5,92000,"No","Yes","No","No",0,62000,0,0,62000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5286","Male",5,0,"Yes","Yes","Yes","No",3000000,400000,3000000,0,6400000,46.875,0,46.875,6.25,"$0 - $9,274","Risk Neutral"
"5287","Male",5,0,"Yes","Yes","Yes","No",3000000,400000,3000000,0,6400000,46.875,0,46.875,6.25,"$0 - $9,274","Risk Neutral"
"5288","Male",5,0,"Yes","Yes","Yes","No",4000000,400000,4000000,0,8400000,47.6190476190476,0,47.6190476190476,4.76190476190476,"$0 - $9,274","Risk Neutral"
"5289","Male",5,0,"Yes","Yes","Yes","No",3220000,400000,4000000,0,7620000,42.257217847769,0,52.49343832021,5.249343832021,"$0 - $9,274","Risk Neutral"
"5290","Male",5,0,"Yes","Yes","Yes","No",3960000,400000,4000000,0,8360000,47.3684210526316,0,47.8468899521531,4.78468899521531,"$0 - $9,274","Risk Neutral"
"5291","Female",5,319000,"No","Yes","Yes","No",0,90000,8400,0,98400,0,0,8.53658536585366,91.4634146341463,"$190,150 - $413,349","Risk Neutral"
"5292","Female",5,325000,"No","Yes","Yes","No",0,90000,8500,0,98500,0,0,8.62944162436548,91.3705583756345,"$190,150 - $413,349","Risk Neutral"
"5293","Female",5,290000,"No","Yes","Yes","No",0,90000,8600,0,98600,0,0,8.72210953346856,91.2778904665314,"$190,150 - $413,349","Risk Neutral"
"5294","Female",5,330000,"No","Yes","Yes","No",0,90000,8500,0,98500,0,0,8.62944162436548,91.3705583756345,"$190,150 - $413,349","Risk Neutral"
"5295","Female",5,290000,"No","Yes","Yes","No",0,90000,8800,0,98800,0,0,8.90688259109312,91.0931174089069,"$190,150 - $413,349","Risk Neutral"
"5296","Female",6,11000,"No","No","Yes","Yes",0,0,200000,50000,250000,0,20,80,0,"$9,275 - $37,649","Risk Neutral"
"5297","Female",6,10000,"No","No","Yes","Yes",0,0,200000,50000,250000,0,20,80,0,"$9,275 - $37,649","Risk Neutral"
"5298","Female",6,11000,"No","No","Yes","Yes",0,0,200000,50000,250000,0,20,80,0,"$9,275 - $37,649","Risk Neutral"
"5299","Female",6,11000,"No","No","Yes","Yes",0,0,200000,50000,250000,0,20,80,0,"$9,275 - $37,649","Risk Neutral"
"5300","Female",6,11000,"No","No","Yes","Yes",0,0,200000,50000,250000,0,20,80,0,"$9,275 - $37,649","Risk Neutral"
"5301","Male",7,104000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5302","Male",7,106000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5303","Male",7,178000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5304","Male",7,193000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"5305","Male",7,126000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5306","Male",7,2250000,"No","Yes","No","No",0,2700000,0,0,2700000,0,0,0,100,"$415,050 or More","Risk Neutral"
"5307","Male",7,2250000,"No","Yes","No","No",0,2700000,0,0,2700000,0,0,0,100,"$415,050 or More","Risk Neutral"
"5308","Male",7,2250000,"No","Yes","No","No",0,2700000,0,0,2700000,0,0,0,100,"$415,050 or More","Risk Neutral"
"5309","Male",7,2250000,"No","Yes","No","No",0,2700000,0,0,2700000,0,0,0,100,"$415,050 or More","Risk Neutral"
"5310","Male",7,2250000,"No","Yes","No","No",0,2700000,0,0,2700000,0,0,0,100,"$415,050 or More","Risk Neutral"
"5311","Male",6,30000,"No","No","Yes","No",0,0,250000,0,250000,0,0,100,0,"$9,275 - $37,649","Risk Neutral"
"5312","Male",6,30000,"No","No","Yes","No",0,0,250000,0,250000,0,0,100,0,"$9,275 - $37,649","Risk Neutral"
"5313","Male",6,30000,"No","No","Yes","No",0,0,250000,0,250000,0,0,100,0,"$9,275 - $37,649","Risk Neutral"
"5314","Male",6,30000,"No","No","Yes","No",0,0,250000,0,250000,0,0,100,0,"$9,275 - $37,649","Risk Neutral"
"5315","Male",6,30000,"No","No","Yes","No",0,0,250000,0,250000,0,0,100,0,"$9,275 - $37,649","Risk Neutral"
"5316","Male",4,0,"No","Yes","Yes","No",0,250000,500000,0,750000,0,0,66.6666666666667,33.3333333333333,"$0 - $9,274","Somewhat Risk Averse"
"5317","Male",4,0,"No","Yes","Yes","No",0,250000,450000,0,700000,0,0,64.2857142857143,35.7142857142857,"$0 - $9,274","Somewhat Risk Averse"
"5318","Male",4,0,"No","Yes","Yes","No",0,250000,450000,0,700000,0,0,64.2857142857143,35.7142857142857,"$0 - $9,274","Somewhat Risk Averse"
"5319","Male",4,0,"No","Yes","Yes","No",0,250000,425000,0,675000,0,0,62.962962962963,37.037037037037,"$0 - $9,274","Somewhat Risk Averse"
"5320","Male",4,0,"No","Yes","Yes","No",0,250000,535000,0,785000,0,0,68.1528662420382,31.8471337579618,"$0 - $9,274","Somewhat Risk Averse"
"5321","Male",10,1800000,"No","Yes","Yes","Yes",0,1200000,5460000,287000,6947000,0,4.13127968907442,78.5950770116597,17.2736432992659,"$415,050 or More","Very Risk Tolerant"
"5322","Male",10,1800000,"No","Yes","Yes","Yes",0,1200000,5410000,335000,6945000,0,4.82361411087113,77.8977681785457,17.2786177105832,"$415,050 or More","Very Risk Tolerant"
"5323","Male",10,1800000,"No","Yes","Yes","Yes",0,1200000,4670000,327000,6197000,0,5.27674681297402,75.3590446990479,19.3642084879781,"$415,050 or More","Very Risk Tolerant"
"5324","Male",10,1800000,"No","Yes","Yes","Yes",0,1200000,4980000,319000,6499000,0,4.90844745345438,76.6271734112941,18.4643791352516,"$415,050 or More","Very Risk Tolerant"
"5325","Male",10,1800000,"No","Yes","Yes","Yes",0,1200000,5440000,306000,6946000,0,4.40541318744601,78.3184566657069,17.2761301468471,"$415,050 or More","Very Risk Tolerant"
"5326","Male",8,225000,"Yes","No","Yes","No",218000,0,101000,0,319000,68.3385579937304,0,31.6614420062696,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5327","Male",8,216000,"Yes","No","Yes","No",209000,0,91000,0,300000,69.6666666666667,0,30.3333333333333,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5328","Male",8,215000,"Yes","No","Yes","No",198000,0,103000,0,301000,65.78073089701,0,34.21926910299,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5329","Male",8,215000,"Yes","No","Yes","No",208000,0,91000,0,299000,69.5652173913043,0,30.4347826086957,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5330","Male",8,206000,"Yes","No","Yes","No",207000,0,92000,0,299000,69.2307692307692,0,30.7692307692308,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5331","Female",7,0,"No","Yes","Yes","No",0,150000,370000,0,520000,0,0,71.1538461538462,28.8461538461538,"$0 - $9,274","Risk Neutral"
"5332","Female",7,0,"No","Yes","Yes","No",0,150000,370000,0,520000,0,0,71.1538461538462,28.8461538461538,"$0 - $9,274","Risk Neutral"
"5333","Female",7,0,"No","Yes","Yes","No",0,150000,370000,0,520000,0,0,71.1538461538462,28.8461538461538,"$0 - $9,274","Risk Neutral"
"5334","Female",7,0,"No","Yes","Yes","No",0,150000,370000,0,520000,0,0,71.1538461538462,28.8461538461538,"$0 - $9,274","Risk Neutral"
"5335","Female",7,0,"No","Yes","Yes","No",0,150000,370000,0,520000,0,0,71.1538461538462,28.8461538461538,"$0 - $9,274","Risk Neutral"
"5336","Male",3,0,"Yes","Yes","Yes","No",1490000,6500000,8030000,0,16020000,9.30087390761548,0,50.1248439450687,40.5742821473159,"$0 - $9,274","Somewhat Risk Averse"
"5337","Male",3,0,"No","Yes","Yes","No",0,35000000,5340000,0,40340000,0,0,13.2374814080317,86.7625185919683,"$0 - $9,274","Somewhat Risk Averse"
"5338","Male",3,0,"Yes","Yes","Yes","No",527000,30000000,9610000,0,40137000,1.3130029648454,0,23.9429952412986,74.744001793856,"$0 - $9,274","Somewhat Risk Averse"
"5339","Male",3,0,"No","Yes","Yes","No",0,15000000,7860000,0,22860000,0,0,34.3832020997375,65.6167979002625,"$0 - $9,274","Somewhat Risk Averse"
"5340","Male",3,0,"No","Yes","Yes","No",0,10000000,6710000,0,16710000,0,0,40.1555954518253,59.8444045481747,"$0 - $9,274","Somewhat Risk Averse"
"5341","Female",4,85000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"5342","Female",4,85000,"No","Yes","No","No",0,34000,0,0,34000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"5343","Female",4,85000,"No","Yes","No","No",0,34000,0,0,34000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"5344","Female",4,85000,"No","Yes","No","No",0,26000,0,0,26000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"5345","Female",4,85000,"No","Yes","No","No",0,34000,0,0,34000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"5346","Male",4,5000,"No","No","Yes","No",0,0,550000,0,550000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"5347","Male",4,5000,"No","No","Yes","No",0,0,550000,0,550000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"5348","Male",4,5000,"No","No","Yes","No",0,0,550000,0,550000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"5349","Male",4,5000,"No","No","Yes","No",0,0,550000,0,550000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"5350","Male",4,5000,"No","No","Yes","No",0,0,550000,0,550000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"5351","Male",8,2250000,"No","No","Yes","No",0,0,10050000,0,10050000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"5352","Male",8,2000000,"No","No","Yes","No",0,0,11240000,0,11240000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"5353","Male",8,2400000,"No","No","Yes","No",0,0,9790000,0,9790000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"5354","Male",8,2250000,"No","No","Yes","No",0,0,11280000,0,11280000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"5355","Male",8,2200000,"No","No","Yes","No",0,0,10110000,0,10110000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"5356","Male",5,0,"No","Yes","No","No",0,600000,0,0,600000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5357","Male",5,0,"No","Yes","No","No",0,9000000,0,0,9000000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5358","Male",5,0,"No","Yes","No","No",0,1300000,0,0,1300000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5359","Male",5,0,"No","Yes","No","No",0,2500000,0,0,2500000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5360","Male",5,0,"No","Yes","No","No",0,600000,0,0,600000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5361","Male",3,0,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"5362","Male",3,0,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"5363","Male",3,0,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"5364","Male",3,0,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"5365","Male",3,0,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"5366","Male",5,78000,"No","No","Yes","No",0,0,9000,0,9000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5367","Male",5,78000,"No","No","Yes","No",0,0,9000,0,9000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5368","Male",5,78000,"No","No","Yes","No",0,0,9000,0,9000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5369","Male",5,78000,"No","No","Yes","No",0,0,9000,0,9000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5370","Male",5,78000,"No","No","Yes","No",0,0,9000,0,9000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5371","Male",5,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5372","Male",5,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5373","Male",5,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5374","Male",5,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5375","Male",5,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5376","Male",7,159000,"Yes","No","Yes","Yes",99000,0,666000,88000,853000,11.6060961313013,10.31652989449,78.0773739742087,0,"$91,150 - $190,149","Risk Neutral"
"5377","Male",7,108000,"Yes","No","Yes","Yes",87000,0,632000,89000,808000,10.7673267326733,11.0148514851485,78.2178217821782,0,"$91,150 - $190,149","Risk Neutral"
"5378","Male",7,110000,"Yes","No","Yes","Yes",87000,0,703000,85000,875000,9.94285714285714,9.71428571428571,80.3428571428571,0,"$91,150 - $190,149","Risk Neutral"
"5379","Male",7,122000,"Yes","No","Yes","Yes",94000,0,612000,98000,804000,11.6915422885572,12.1890547263682,76.1194029850746,0,"$91,150 - $190,149","Risk Neutral"
"5380","Male",7,102000,"Yes","No","Yes","Yes",80000,0,557000,94000,731000,10.9439124487004,12.859097127223,76.1969904240766,0,"$91,150 - $190,149","Risk Neutral"
"5381","Male",2,43000,"No","Yes","No","No",0,3700,0,0,3700,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"5382","Male",2,30000,"No","Yes","No","No",0,3200,0,0,3200,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"5383","Male",2,38000,"No","Yes","No","No",0,3500,0,0,3500,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"5384","Male",2,47000,"No","Yes","No","No",0,3500,0,0,3500,0,0,0,100,"$37,650 - $91,149","Very Risk Averse"
"5385","Male",2,28000,"No","Yes","No","No",0,3500,0,0,3500,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"5386","Male",5,62000,"No","No","Yes","No",0,0,37000,0,37000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5387","Male",5,66000,"No","No","Yes","No",0,0,36000,0,36000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5388","Male",5,63000,"No","No","Yes","No",0,0,45000,0,45000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5389","Male",5,66000,"No","No","Yes","No",0,0,36000,0,36000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5390","Male",5,64000,"No","No","Yes","No",0,0,41000,0,41000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"5391","Male",10,71000,"No","Yes","No","No",0,126000,0,0,126000,0,0,0,100,"$37,650 - $91,149","Very Risk Tolerant"
"5392","Male",10,72000,"No","Yes","No","No",0,126000,0,0,126000,0,0,0,100,"$37,650 - $91,149","Very Risk Tolerant"
"5393","Male",10,71000,"No","Yes","No","No",0,126000,0,0,126000,0,0,0,100,"$37,650 - $91,149","Very Risk Tolerant"
"5394","Male",10,72000,"No","Yes","No","No",0,127000,0,0,127000,0,0,0,100,"$37,650 - $91,149","Very Risk Tolerant"
"5395","Male",10,71000,"No","Yes","No","No",0,127000,0,0,127000,0,0,0,100,"$37,650 - $91,149","Very Risk Tolerant"
"5396","Female",3,340000,"No","No","Yes","No",0,0,77000,0,77000,0,0,100,0,"$190,150 - $413,349","Somewhat Risk Averse"
"5397","Female",3,450000,"No","No","Yes","No",0,0,100000,0,100000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"5398","Female",3,490000,"No","No","Yes","No",0,0,77000,0,77000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"5399","Female",3,330000,"No","No","Yes","No",0,0,1420000,0,1420000,0,0,100,0,"$190,150 - $413,349","Somewhat Risk Averse"
"5400","Female",3,466000,"No","No","Yes","No",0,0,1420000,0,1420000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"5401","Female",10,125000,"No","Yes","No","No",0,9000,0,0,9000,0,0,0,100,"$91,150 - $190,149","Very Risk Tolerant"
"5402","Female",10,125000,"No","Yes","No","No",0,9000,0,0,9000,0,0,0,100,"$91,150 - $190,149","Very Risk Tolerant"
"5403","Female",10,125000,"No","Yes","No","No",0,9000,0,0,9000,0,0,0,100,"$91,150 - $190,149","Very Risk Tolerant"
"5404","Female",10,125000,"No","Yes","No","No",0,9000,0,0,9000,0,0,0,100,"$91,150 - $190,149","Very Risk Tolerant"
"5405","Female",10,125000,"No","Yes","No","No",0,9000,0,0,9000,0,0,0,100,"$91,150 - $190,149","Very Risk Tolerant"
"5406","Male",4,0,"No","Yes","Yes","No",0,7800000,17000000,0,24800000,0,0,68.5483870967742,31.4516129032258,"$0 - $9,274","Somewhat Risk Averse"
"5407","Male",4,0,"No","Yes","Yes","No",0,11000000,17000000,0,28000000,0,0,60.7142857142857,39.2857142857143,"$0 - $9,274","Somewhat Risk Averse"
"5408","Male",4,0,"No","Yes","Yes","No",0,15000000,17000000,0,32000000,0,0,53.125,46.875,"$0 - $9,274","Somewhat Risk Averse"
"5409","Male",4,0,"No","Yes","Yes","No",0,6000000,17000000,0,23000000,0,0,73.9130434782609,26.0869565217391,"$0 - $9,274","Somewhat Risk Averse"
"5410","Male",4,0,"No","Yes","Yes","No",0,11000000,17000000,0,28000000,0,0,60.7142857142857,39.2857142857143,"$0 - $9,274","Somewhat Risk Averse"
"5411","Male",10,238000,"No","Yes","Yes","No",0,40000,17500000,0,17540000,0,0,99.7719498289624,0.228050171037628,"$190,150 - $413,349","Very Risk Tolerant"
"5412","Male",10,220000,"No","Yes","Yes","No",0,40000,20000000,0,20040000,0,0,99.8003992015968,0.199600798403194,"$190,150 - $413,349","Very Risk Tolerant"
"5413","Male",10,243000,"No","Yes","Yes","No",0,40000,19270000,0,19310000,0,0,99.7928534438115,0.207146556188503,"$190,150 - $413,349","Very Risk Tolerant"
"5414","Male",10,232000,"No","Yes","Yes","No",0,40000,19270000,0,19310000,0,0,99.7928534438115,0.207146556188503,"$190,150 - $413,349","Very Risk Tolerant"
"5415","Male",10,200000,"No","Yes","Yes","No",0,39000,16000000,0,16039000,0,0,99.7568426959287,0.243157304071326,"$190,150 - $413,349","Very Risk Tolerant"
"5416","Female",5,58000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"5417","Female",5,57000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"5418","Female",5,57000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"5419","Female",5,57000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"5420","Female",5,57000,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"5421","Male",4,677000,"No","Yes","Yes","No",0,293000000,19010000,0,312010000,0,0,6.09275343738983,93.9072465626102,"$415,050 or More","Somewhat Risk Averse"
"5422","Male",4,677000,"No","Yes","Yes","No",0,293000000,16950000,0,309950000,0,0,5.46862397160832,94.5313760283917,"$415,050 or More","Somewhat Risk Averse"
"5423","Male",4,677000,"No","Yes","Yes","No",0,293000000,19640000,0,312640000,0,0,6.28198567041965,93.7180143295803,"$415,050 or More","Somewhat Risk Averse"
"5424","Male",4,677000,"No","Yes","Yes","No",0,293000000,21350000,0,314350000,0,0,6.79179258787975,93.2082074121202,"$415,050 or More","Somewhat Risk Averse"
"5425","Male",4,677000,"No","Yes","Yes","No",0,293000000,19390000,0,312390000,0,0,6.20698485867025,93.7930151413297,"$415,050 or More","Somewhat Risk Averse"
"5426","Male",6,91000,"No","Yes","Yes","No",0,200000,385000,0,585000,0,0,65.8119658119658,34.1880341880342,"$37,650 - $91,149","Risk Neutral"
"5427","Male",6,85000,"No","Yes","Yes","No",0,1500000,1780000,0,3280000,0,0,54.2682926829268,45.7317073170732,"$37,650 - $91,149","Risk Neutral"
"5428","Male",6,98000,"No","Yes","Yes","No",0,600000,1130000,0,1730000,0,0,65.3179190751445,34.6820809248555,"$91,150 - $190,149","Risk Neutral"
"5429","Male",6,80000,"No","Yes","Yes","No",0,100000,500000,0,600000,0,0,83.3333333333333,16.6666666666667,"$37,650 - $91,149","Risk Neutral"
"5430","Male",6,91000,"No","Yes","Yes","No",0,400000,875000,0,1275000,0,0,68.6274509803922,31.3725490196078,"$37,650 - $91,149","Risk Neutral"
"5431","Male",9,300000,"No","Yes","No","No",0,57000,0,0,57000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5432","Male",9,300000,"No","Yes","No","No",0,57000,0,0,57000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5433","Male",9,300000,"No","Yes","No","No",0,57000,0,0,57000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5434","Male",9,300000,"No","Yes","No","No",0,57000,0,0,57000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5435","Male",9,300000,"No","Yes","No","No",0,57000,0,0,57000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5436","Male",5,119000,"No","Yes","No","No",0,180,0,0,180,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5437","Male",5,120000,"No","Yes","No","No",0,180,0,0,180,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5438","Male",5,120000,"No","Yes","No","No",0,170,0,0,170,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5439","Male",5,119000,"No","Yes","No","No",0,180,0,0,180,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5440","Male",5,119000,"No","Yes","No","No",0,180,0,0,180,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"5441","Female",5,37000,"No","Yes","No","No",0,500,0,0,500,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"5442","Female",5,37000,"No","Yes","No","No",0,500,0,0,500,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"5443","Female",5,37000,"No","Yes","No","No",0,500,0,0,500,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"5444","Female",5,37000,"No","Yes","No","No",0,500,0,0,500,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"5445","Female",5,37000,"No","Yes","No","No",0,500,0,0,500,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"5446","Male",8,240000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5447","Male",8,240000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5448","Male",8,240000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5449","Male",8,240000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5450","Male",8,240000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Somewhat Risk Tolerant"
"5451","Male",7,0,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5452","Male",7,0,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5453","Male",7,0,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5454","Male",7,0,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5455","Male",7,0,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"5456","Male",8,180000,"Yes","No","Yes","No",150000,0,6500000,0,6650000,2.25563909774436,0,97.7443609022556,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
